Measured:	Estimated:			Updated:
[180  67]	[ 168.37169466   63.51672925]	[ 166.83069423   64.68581715]
[182  67]	[ 168.52465998   63.56253155]	[ 167.00651533   64.73064605]
[182  67]	[ 168.70134704   63.60758116]	[ 167.17946701   64.77474374]
[182  67]	[ 168.87514776   63.65189524]	[ 167.34960529   64.81812448]
[182  67]	[ 169.04611854   63.69548816]	[ 167.51698489   64.8608022 ]
[182  67]	[ 169.21431449   63.73837395]	[ 167.68165934   64.90279054]
[182  65]	[ 169.37978948   63.78056633]	[ 167.84369915   64.91842963]
[182  65]	[ 169.54261457   63.79628113]	[ 168.0031366    64.93381787]
[182  65]	[ 169.70282218   63.81174363]	[ 168.16002166   64.94896007]
[182  65]	[ 169.86046264   63.82695868]	[ 168.31440321   64.96386095]
[184  65]	[ 170.01558517   63.841931  ]	[ 168.49168465   64.9785229 ]
[184  65]	[ 170.19371478   63.85666303]	[ 168.66615501   64.9929527 ]
[184  65]	[ 170.36901721   63.87116157]	[ 168.83786762   65.00715473]
[184  65]	[ 170.54154614   63.88543104]	[ 169.00687461   65.02113331]
[184  65]	[ 170.71135406   63.89947579]	[ 169.17322699   65.03489262]
[185  64]	[ 170.8784923    63.91330003]	[ 169.34946313   65.03595941]
[185  64]	[ 171.05555841   63.91437179]	[ 169.52294823   65.0370098 ]
[185  64]	[ 171.22985797   63.91542705]	[ 169.69373366   65.03804411]
[185  64]	[ 171.40144268   63.91646613]	[ 169.86186967   65.03906261]
[185  64]	[ 171.57036313   63.91748933]	[ 170.02740544   65.0400656 ]
[186  66]	[ 171.73666881   63.91849693]	[ 170.20266115   65.06562192]
[186  66]	[ 171.91273706   63.94417166]	[ 170.37522345   65.0907858 ]
[186  66]	[ 172.08609695   63.96945177]	[ 170.54514186   65.11556445]
[186  66]	[ 172.25679832   63.99434453]	[ 170.71246485   65.13996493]
[186  66]	[ 172.42488993   64.01885703]	[ 170.87723982   65.16399415]
[187  63]	[ 172.59041953   64.04299622]	[ 171.05163908   65.1513608 ]
[187  63]	[ 172.76561514   64.03030514]	[ 171.22339824   65.13891885]
[187  63]	[ 172.93815622   64.01780651]	[ 171.39256512   65.12666484]
[187  63]	[ 173.10809088   64.00549685]	[ 171.55918652   65.11459537]
[188  62]	[ 173.27546623   63.99337273]	[ 171.73527356   65.09075175]
[188  62]	[ 173.45234768   63.96942151]	[ 171.90872673   65.06726486]
[188  62]	[ 173.62658104   63.94582895]	[ 172.07959317   65.04412831]
[188  62]	[ 173.79821372   63.92258862]	[ 172.24791902   65.02133585]
[188  62]	[ 173.96729218   63.89969423]	[ 172.4137495    64.99888136]
[189  61]	[ 174.1338619    63.87713962]	[ 172.58891775   64.96497947]
[189  61]	[ 174.30980874   63.84308705]	[ 172.76150439   64.93157723]
[189  61]	[ 174.48316022   63.80953677]	[ 172.93155495   64.89866582]
[189  61]	[ 174.65396215   63.77647994]	[ 173.09911399   64.86623662]
[190  60]	[ 174.8222594    63.74390785]	[ 173.27587672   64.82263891]
[190  60]	[ 174.99979861   63.70011864]	[ 173.4500646    64.77967619]
[190  60]	[ 175.17474943   63.65696776]	[ 173.62172251   64.7373374 ]
[190  60]	[ 175.34715701   63.61444408]	[ 173.79089442   64.6956117 ]
[190  60]	[ 175.51706558   63.57253669]	[ 173.95762341   64.65448846]
[191  61]	[ 175.6845185   63.5312349]	[ 174.13342227   64.62543082]
[191  61]	[ 175.86107844   63.50205145]	[ 174.30669724   64.5967904 ]
[191  61]	[ 176.03510139   63.47328738]	[ 174.47749166   64.56856001]
[191  61]	[ 176.20663098   63.44493547]	[ 174.64584803   64.54073265]
[191  61]	[ 176.37570995   63.41698866]	[ 174.811808     64.51330142]
[192  62]	[ 176.5423802    63.38944001]	[ 174.98672087   64.49757094]
[192  62]	[ 176.71803951   63.37364236]	[ 175.15915823   64.4820632 ]
[192  62]	[ 176.89121066   63.35806861]	[ 175.329162     64.46677444]
[192  62]	[ 177.06193582   63.34271494]	[ 175.49677327   64.45170096]
[193  59]	[ 177.23025632   63.32757765]	[ 175.6732399    64.40328129]
[193  59]	[ 177.40746761   63.27895367]	[ 175.8472367    64.35553918]
[193  59]	[ 177.58219658   63.23101068]	[ 176.01880503   64.3084633 ]
[193  59]	[ 177.75448485   63.18373727]	[ 176.18798545   64.26204251]
[193  59]	[ 177.92437322   63.13712226]	[ 176.35481774   64.21626591]
[198  47]	[ 178.09190168   63.09115466]	[ 176.5745853    64.03874136]
[198  47]	[ 178.31258398   62.91289155]	[ 176.79131844   63.8636663 ]
[198  47]	[ 178.53021673   62.73709013]	[ 177.00506731   63.69100028]
